age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
56,Private,178033.0,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,4416.0,0.0,60,United-States,<=50K
25,Self-emp-not-inc,159909.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,<=50K
41,Private,190885.0,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40,Guatemala,<=50K
25,Private,243786.0,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,37,United-States,<=50K
31,State-gov,124020.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,>50K
36,Private,159016.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,38,United-States,<=50K
37,Private,183800.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
58,Self-emp-not-inc,193434.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20,United-States,<=50K
26,Private,245029.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40,United-States,<=50K
55,Private,98746.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50,Canada,>50K
46,Federal-gov,140664.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48,United-States,>50K
44,Private,344920.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1617.0,20,United-States,<=50K
44,Private,169980.0,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,60,United-States,<=50K
28,State-gov,155397.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55,United-States,<=50K
42,Private,245317.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,<=50K
41,Private,74182.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
39,Private,280570.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,<=50K
64,Self-emp-not-inc,30664.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30,United-States,<=50K
20,Private,109952.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25,United-States,<=50K
45,Local-gov,192793.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,>50K
31,Private,243442.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50,United-States,<=50K
36,Federal-gov,106297.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
32,Private,328060.0,9th,5,Separated,Other-service,Unmarried,Other,Female,0.0,0.0,40,Mexico,<=50K
33,Self-emp-not-inc,48702.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65,United-States,<=50K
51,Self-emp-not-inc,111283.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,99999.0,0.0,35,United-States,>50K
36,Private,484024.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
40,Private,208470.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
44,Private,172032.0,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,51,United-States,>50K
40,Private,29927.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45,England,<=50K
46,Private,98012.0,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
31,Self-emp-not-inc,108468.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,>50K
30,Private,207301.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,1980.0,40,United-States,<=50K
26,Private,168403.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,66935.0,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40,United-States,<=50K
35,Self-emp-not-inc,42044.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,184806.0,Prof-school,15,Never-married,Prof-specialty,Other-relative,White,Male,0.0,0.0,50,United-States,<=50K
39,Private,1455435.0,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
44,Self-emp-not-inc,445382.0,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,278576.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,60,United-States,>50K
79,Self-emp-not-inc,84979.0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20,United-States,>50K
36,Private,659504.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,45,United-States,>50K
44,Private,136986.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,>50K
23,Private,278107.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1573.0,30,United-States,<=50K
27,Private,96219.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45,United-States,<=50K
46,Self-emp-not-inc,131091.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40,United-States,>50K
58,Private,205410.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
36,Private,416745.0,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,48,United-States,<=50K
36,Private,180667.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,60,United-States,>50K
21,Private,72119.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
41,State-gov,108945.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,14344.0,0.0,40,United-States,>50K
49,Federal-gov,195949.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
34,Private,101345.0,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40,United-States,>50K
29,Private,439263.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,35,Peru,<=50K
63,Private,213095.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
29,Federal-gov,59932.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
65,Private,172815.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,<=50K
26,Private,40915.0,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,25,United-States,<=50K
42,Private,139012.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Taiwan,>50K
44,Private,121781.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,37,United-States,<=50K
51,,130667.0,HS-grad,9,Separated,,Not-in-family,Black,Male,0.0,0.0,6,United-States,<=50K
41,Self-emp-not-inc,147110.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,25,United-States,<=50K
22,Local-gov,237811.0,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,35,Haiti,<=50K
36,,128640.0,Some-college,10,Married-civ-spouse,,Wife,White,Female,0.0,0.0,25,United-States,<=50K
18,Private,111476.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
33,Local-gov,289716.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
46,Local-gov,141944.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38,United-States,>50K
49,Private,323773.0,11th,7,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0.0,0.0,40,United-States,<=50K
41,State-gov,176663.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,<=50K
52,Private,155233.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
40,Private,143327.0,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
53,Federal-gov,177212.0,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
45,Self-emp-not-inc,123088.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
30,Local-gov,47085.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
56,Private,102106.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
24,Private,235894.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
71,Self-emp-not-inc,172046.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,<=50K
20,Self-emp-not-inc,197207.0,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,30,United-States,<=50K
26,Private,152452.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50,United-States,<=50K
34,Private,172928.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65,United-States,<=50K
36,,214896.0,9th,5,Divorced,,Unmarried,White,Female,0.0,0.0,40,Mexico,<=50K
49,Private,116338.0,HS-grad,9,Separated,Prof-specialty,Unmarried,White,Female,0.0,653.0,60,United-States,<=50K
48,Private,276664.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,50,United-States,>50K
22,Private,59924.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
30,Private,194141.0,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,1617.0,40,United-States,<=50K
51,Private,95128.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
46,Private,292504.0,Some-college,10,Married-spouse-absent,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
32,Self-emp-inc,45796.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,<=50K
42,Private,119359.0,Prof-school,15,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,15024.0,0.0,40,South,>50K
52,State-gov,104280.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50,United-States,<=50K
57,Private,172291.0,HS-grad,9,Divorced,Adm-clerical,Other-relative,Black,Female,0.0,0.0,40,United-States,<=50K
35,Private,180988.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,39,United-States,<=50K
52,Private,110748.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
59,,556688.0,9th,5,Divorced,,Not-in-family,White,Female,0.0,0.0,12,United-States,<=50K
36,Private,22494.0,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
33,Private,267859.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,Cuba,>50K
67,Local-gov,256821.0,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,0.0,20,United-States,<=50K
31,Self-emp-not-inc,117346.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,<=50K
31,Private,62374.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,<=50K
28,Private,314659.0,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,42,United-States,<=50K
72,,114761.0,7th-8th,4,Widowed,,Unmarried,White,Female,0.0,0.0,20,United-States,<=50K
36,Private,93225.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
58,Self-emp-not-inc,165315.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35,United-States,>50K
56,Private,124771.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
35,Private,27408.0,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,198841.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
44,Private,271792.0,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
26,Private,64289.0,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
51,Private,183390.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,240771.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,50,United-States,>50K
30,Private,234919.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,El-Salvador,<=50K
20,Private,88231.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
21,Private,154422.0,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40,United-States,<=50K
37,Private,119098.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
53,State-gov,151580.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386.0,0.0,40,United-States,>50K
54,Private,118793.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45,United-States,<=50K
32,,30499.0,Bachelors,13,Divorced,,Unmarried,White,Female,0.0,0.0,32,United-States,<=50K
34,,166545.0,Some-college,10,Married-civ-spouse,,Wife,White,Female,7688.0,0.0,6,United-States,>50K
30,Private,271710.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,50,United-States,>50K
43,State-gov,308498.0,HS-grad,9,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
48,Private,172695.0,Assoc-voc,11,Divorced,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
42,Self-emp-not-inc,29962.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,<=50K
62,Private,200332.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,291702.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
22,Private,67234.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,60,United-States,<=50K
45,Private,168038.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,32,United-States,<=50K
34,Private,137814.0,Some-college,10,Separated,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
64,Private,126233.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20,United-States,<=50K
42,Self-emp-not-inc,79036.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65,United-States,<=50K
60,Self-emp-not-inc,327474.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,United-States,<=50K
44,Private,145160.0,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,58,United-States,<=50K
67,,37092.0,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0.0,0.0,4,United-States,<=50K
45,Private,129387.0,Assoc-acdm,12,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40,,<=50K
53,Self-emp-not-inc,33304.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38,United-States,>50K
37,Private,359001.0,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,15024.0,0.0,50,United-States,>50K
32,,143162.0,10th,6,Married-civ-spouse,,Wife,White,Female,0.0,0.0,40,United-States,<=50K
23,Private,133515.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,<=50K
28,Private,168901.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Taiwan,<=50K
55,Private,750972.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,41,United-States,<=50K
58,Private,142924.0,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,24,United-States,>50K
74,Self-emp-inc,228075.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051.0,0.0,25,United-States,>50K
27,Private,91189.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,290609.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
22,,31102.0,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Female,0.0,0.0,4,South,<=50K
44,Self-emp-not-inc,216921.0,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,70,United-States,<=50K
23,Private,120046.0,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
41,Private,324629.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,Yugoslavia,<=50K
45,Private,81132.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,55,United-States,>50K
29,Private,160279.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,229732.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,>50K
61,Local-gov,144723.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,60,United-States,>50K
29,Private,148431.0,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,Other,Female,7688.0,0.0,45,United-States,>50K
22,Private,160398.0,Some-college,10,Never-married,Sales,Other-relative,White,Male,0.0,0.0,38,United-States,<=50K
28,Private,129460.0,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,El-Salvador,<=50K
30,Private,252752.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,<=50K
20,Private,58222.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
28,,424884.0,10th,6,Separated,,Not-in-family,White,Male,0.0,0.0,30,United-States,<=50K
45,Private,114459.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,>50K
19,,46400.0,Some-college,10,Never-married,,Not-in-family,White,Female,0.0,0.0,24,United-States,<=50K
42,Private,223934.0,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
34,Private,84119.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,159123.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,>50K
23,Private,195532.0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
50,Private,191299.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
40,Private,198316.0,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
57,Private,162301.0,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45,United-States,<=50K
35,Private,143152.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908.0,0.0,27,United-States,<=50K
24,Private,92609.0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,45,United-States,<=50K
27,Private,247819.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,15,United-States,<=50K
27,Local-gov,229223.0,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,40,United-States,>50K
45,Self-emp-inc,142719.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
80,Private,86111.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30,United-States,<=50K
23,State-gov,35633.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
46,Private,164749.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
